MYNamespaceID,MYObjectID,MZDateEdited,MYCollectionID,MYDatasetID[0],MYDatasetID[1],MYDatasetID[2],MYDatasetID[3],MYDatasetID[4],MYStatus,MYOriginalSpecimenID,MYVerificationStatus[0],MYNotes,MYDataSource,MYEvent[0],MYLanguage,MYGathering[0][MYLeg][0],MYGathering[0][MYLeg][1],MYGathering[0][MYDateBegin],MYGathering[0][MYDateEnd],MYGathering[0][MYDateVerbatim],MYGathering[0][MYHabitatDescription],MYGathering[0][MYCoordinatesVerbatim],MYGathering[0][MYLatitude],MYGathering[0][MYLongitude],MYGathering[0][MYCoordinateSystem],MYGathering[0][MYCoordinateSource],MYGathering[0][MYAlt],MYGathering[0][MYCoordinateNotes],MYGathering[0][MYCountry],MYGathering[0][MYAdministrativeProvince],MYGathering[0][MYMunicipality],MYGathering[0][MYLocality],MYGathering[0][MYLocalityDescription],MYGathering[0][MYSamplingMethod],MYGathering[0][MYCollectingEventName],MYGathering[0][MYUnit][0][MYRecordBasis],MYGathering[0][MYUnit][0][MYCount],MYGathering[0][MYUnit][0][MYNotes],MYGathering[0][MYUnit][0][MYIdentification][0][MYTaxonRank],MYGathering[0][MYUnit][0][MYIdentification][0][MYTaxon],MYGathering[0][MYUnit][0][MYIdentification][0][MYAuthor]
utu:ZMUT,K31T2-141217,2016-09-14T14:39:55+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-141217,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",,,english,"Hopkins, Tapani",,04.12.2014,17.12.2014,04.12.2014 10:09 - 17.12.2014 09:31,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-141229,2016-09-14T14:39:55+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-141229,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
The trap had partly recycled ethanol in it: 1/2 fresh ethanol, 1/2 from the previous sample. End time is estimated",,,english,"Hopkins, Tapani",,17.12.2014,29.12.2014,17.12.2014 09:31 - 29.12.2014 10:00,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150116,2016-09-14T14:39:55+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150116,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated",,,english,"Hopkins, Tapani",,29.12.2014,16.01.2015,29.12.2014 10:00 - 16.01.2015 10:28,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150130,2016-09-14T14:39:55+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150130,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Sorted 18.2.2015, but sorting started already 4.2.2015. The sample was in petri dishes for two weeks.",,,english,"Hopkins, Tapani",,16.01.2015,30.01.2015,16.01.2015 10:28 - 30.01.2015 09:37,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150213,2016-09-14T14:39:55+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150213,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",,,english,"Hopkins, Tapani",,30.01.2015,13.02.2015,30.01.2015 09:37 - 13.02.2015 09:01,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150226,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150226,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",,,english,"Hopkins, Tapani",,13.02.2015,26.02.2015,13.02.2015 09:01 - 26.02.2015 10:12,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150314,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150314,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
End time is estimated",,,english,"Hopkins, Tapani",,26.02.2015,14.03.2015,26.02.2015 10:12 - 14.03.2015 10:00,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150326,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150326,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated. End time is estimated",,,english,"Hopkins, Tapani",,14.03.2015,26.03.2015,14.03.2015 10:00 - 26.03.2015 10:00,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150409,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150409,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated. End time is estimated",,,english,"Hopkins, Tapani",,26.03.2015,09.04.2015,26.03.2015 10:00 - 09.04.2015 10:00,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150423,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150423,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated",,,english,"Hopkins, Tapani",,09.04.2015,23.04.2015,09.04.2015 10:00 - 23.04.2015 10:41,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150509,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150509,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
End time is estimated",,,english,"Hopkins, Tapani",,23.04.2015,09.05.2015,23.04.2015 10:41 - 09.05.2015 10:00,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150523,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150523,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated",,,english,"Hopkins, Tapani",,09.05.2015,23.05.2015,09.05.2015 10:00 - 23.05.2015 09:08,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150604,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150604,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",,,english,"Hopkins, Tapani",,23.05.2015,04.06.2015,23.05.2015 09:08 - 04.06.2015 10:04,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150618,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150618,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",,,english,"Hopkins, Tapani",,04.06.2015,18.06.2015,04.06.2015 10:04 - 18.06.2015 10:08,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150702,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150702,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",,,english,"Hopkins, Tapani",,18.06.2015,02.07.2015,18.06.2015 10:08 - 02.07.2015 10:34,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150716,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150716,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",,,english,"Hopkins, Tapani",,02.07.2015,16.07.2015,02.07.2015 10:34 - 16.07.2015 10:50,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150730,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150730,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
New species from this week could be named after the visiting school. See research diary 31.7.2015",,,english,"Hopkins, Tapani",,16.07.2015,30.07.2015,16.07.2015 10:50 - 30.07.2015 09:55,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150814,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150814,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",,,english,"Hopkins, Tapani",,30.07.2015,14.08.2015,30.07.2015 09:55 - 14.08.2015 10:27,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
utu:ZMUT,K31T2-150826,2016-09-14T14:39:56+0300,HR.1648,GX.1963,GX.1988,GX.1997,GX.1998,,Ok,K31T2-150826,Ok,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",,,english,"Hopkins, Tapani",,14.08.2015,26.08.2015,14.08.2015 10:27 - 26.08.2015 10:55,"Medium altitude moist evergreen forest, presumably primary forest (in an area of mixed primary and disturbed forest). 

Trap site description:
Closed canopy swamp with several streams. Trap was next to a palm tree (Phoenix reclinata?)

Original trap site description (verbatim as written in Uganda 2014): 
Makaranga swamp with palms and other dinosaur forest reminiscent plants (almost the only place in the whole of Kibale that i've seen palms). Also Palisota. The trap spans a path made by elephants, that runs past a clump of mixed palm fronds and Makaranga. Semi-shaded.",,0.542691,30.348186,Wgs84,Gps,1455.981323,,Uganda,Kabarole district,Fort Portal,Kibale National Park,"Site K31, Malaise trap K31T2, Kanyawara",Malaise,Uganda 2014-2015,PreservedSpecimen,numerous,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",kingdom,Animalia,Linnaeus
